Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Landslide,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt
123.9172018797,9.0178337298,0.5869592781,0.579260117,1.9498713419,1.9662257257,0,0,1,0
170.2429228973,20.7604404595,0.175755122,0.6867701482,2.6798796964,1.913727494,0,1,0,0
174.949120783,12.439267911,0.4735743928,0.5156067802,3.8674622012,1.7706919708,0,0,1,0
89.6019269108,5.1349635546,0.4011029407,0.9863133022,2.4273062544,1.4427359277,0,1,0,0
192.3374327283,11.1499935077,0.3192520944,0.7411781043,2.8114657762,1.8134068936,0,1,0,0
161.4246914699,21.539776649,0.1418019542,0.5489285014,2.3046373193,1.8616249501,0,1,0,0
191.3278181734,17.9623243736,0.2113853305,0.6170288875,0.1991240061,1.1950547222,0,0,1,0
194.0852804485,8.5663587868,0.3054490971,0.9148478422,1.399213418,1.5125762159,0,0,1,0
90.1661471906,16.3737694211,0.2824709982,0.8533212609,3.7625599967,1.6457592923,0,0,1,0
52.027590755,9.0542681784,0.5909488596,0.5379967532,2.715152889,1.945774717,0,0,1,0
79.5659058235,26.8840809975,0.4226961818,0.7269232819,2.1624439773,1.1945479697,1,0,1,0
159.7519398181,8.8536881084,0.5133861985,0.757334762,0.4228024155,1.6741869488,0,0,1,0
144.9903376006,7.4874056545,0.3625043629,0.5604803311,0.3147907008,1.3627671331,0,0,1,0
87.6480809474,22.0858621763,0.4103260447,0.7509201213,3.1117781099,1.5611502124,0,0,1,0
153.1155291411,13.1354570171,0.0568433489,0.9879354314,1.1450361415,1.7218004215,0,1,0,0
62.0134264507,9.5792381857,0.3535714367,0.7799968357,2.9557131845,1.1624984155,0,1,0,0
184.255078828,22.1506055984,0.149941033,0.5328003825,2.7624612495,1.4690400467,0,0,1,0
125.6637119095,19.6269454093,0.3079020098,0.7478453851,1.3309366159,1.59711662,0,0,1,0
113.6277583619,16.1672180436,0.1524883681,0.9125674378,1.9410224166,1.863954822,0,1,0,0
94.829478318,9.8246001985,0.0697083446,0.8081270203,1.7754239646,1.390376446,1,1,0,0
112.3662201484,16.7294374023,0.2206251049,0.5503099886,1.23852724,1.8878729319,0,0,1,0
155.448758922,10.4031499587,0.1100432092,0.7158301071,3.2702613182,1.8967465499,0,0,1,0
81.6059997612,10.6883469234,0.1677608596,0.5637040358,2.5570515327,1.4507060583,1,1,0,0
163.0415197217,28.8909865431,0.4632537143,0.9211856669,3.0424263256,1.6508279505,0,1,0,0
67.4410520439,18.410259577,0.262288863,0.6339367914,2.416019991,1.0939909294,0,0,1,0
93.6083461431,29.5932963499,0.576428851,0.6602434488,3.985187217,1.3672777013,0,1,0,0
187.0721783937,14.2073866914,0.2240667547,0.6917672562,3.3464808415,1.8330062152,0,0,1,0
154.7260791072,12.2853784669,0.2016961546,0.6542346063,0.0801839981,1.3982502349,0,1,0,0
124.5750921077,21.6853882633,0.0076592559,0.9357759282,1.7869581012,1.0542117442,0,1,0,0
158.8217051023,7.0264890969,0.4298717889,0.6248123522,3.5108518428,1.9614175778,0,1,0,0
139.8916276735,25.1869483913,0.0656135419,0.6986456465,1.3473908058,1.2717075189,0,1,0,0
81.9090449195,20.0896446915,0.3021719628,0.9335399986,3.810691466,1.5428781324,0,0,1,0
174.9340392331,8.1272227459,0.0778697794,0.7784091801,3.7855146134,1.2536156276,0,1,0,0
182.5600083247,19.0369485934,0.1115601845,0.6121845878,1.9753967828,1.1128581447,0,1,0,0
141.420164505,25.5144109833,0.1711466054,0.619605544,3.1479031975,1.3246087981,0,0,1,0
158.1738902321,21.4447195009,0.5754673752,0.9655451453,3.1575173024,1.5853754228,0,1,0,0
132.1424150981,21.0120823286,0.1556695026,0.5423243768,0.4770866882,1.1486332156,0,0,1,0
118.423811168,17.3089398632,0.0219778186,0.5978730148,3.3069697143,1.393681886,0,0,1,0
78.7809776607,6.5304164536,0.3545496557,0.9946083417,0.6673188198,1.4589697181,0,1,0,0
85.764076843,28.5454125013,0.3622465731,0.5526325812,2.2907312634,1.6619698395,0,1,0,0
119.728217122,20.7647174327,0.2697593436,0.5943161232,2.031589664,1.5736278579,0,1,0,0
173.2303366835,5.7142729431,0.3785106232,0.6747925979,1.170685783,1.8940995361,0,0,1,0
187.9806401196,6.378914765,0.4923849362,0.5188486952,1.4686785028,1.6223166372,1,1,0,0
156.0077865567,12.4509833024,0.2472579412,0.6118891931,3.7301443432,1.9166431027,0,0,1,0
155.8244977902,21.7944817564,0.2366046878,0.5006422128,0.4806370349,1.4892299002,0,0,1,0
107.4406073437,10.5520547052,0.4947758117,0.8041750233,1.7774087844,1.8399982232,0,0,1,0
158.7369119937,27.3690496753,0.0705343495,0.9951112673,0.8376268558,1.2313141823,0,0,1,0
160.2275780749,12.6143841572,0.1056238093,0.8932629436,1.2501746089,1.3201811674,0,0,1,0
150.5380964067,9.69758972,0.3748772392,0.6682251759,0.8448330344,1.2958227186,0,0,1,0
183.2313789821,26.0150905693,0.2837275933,0.519539343,2.5541749096,1.7444192538,0,1,0,0
195.6829867828,15.9508414174,0.51662004,0.7829315368,0.6289426604,1.3472876662,0,0,1,0
152.1575167596,14.3219127301,0.0873405059,0.7030549903,0.4506941065,1.4886049259,0,0,1,0
140.4833203487,13.139528313,0.5901583798,0.8336755815,0.17538741,1.1045278879,0,1,0,0
69.3120804314,18.9251701578,0.5363836011,0.9871747283,0.1850476694,1.2626933099,0,0,1,0
74.7076620414,22.2285839245,0.3087426698,0.6000771056,1.278357705,1.7790053939,1,1,0,0
53.0079064676,27.2617393496,0.3415688298,0.9059545575,3.2317521201,1.7163253435,0,1,0,0
150.4078135505,16.9247978845,0.3853668981,0.5191807774,2.4858576906,1.2990126796,0,0,1,0
97.4897090616,21.7805389087,0.018867573,0.8632483732,3.3431322834,1.3423340825,0,0,1,0
165.4658461078,19.0338956047,0.5297018944,0.7639060541,2.0705193136,1.9342697915,0,1,0,0
128.4096017085,12.289703204,0.1601395729,0.9647528527,0.6897855559,1.6149030146,0,1,0,0
122.3635402392,7.3414363152,0.4608536271,0.8736123225,1.246813286,1.7189907569,0,1,0,0
135.4281918023,23.458781928,0.0849127215,0.9412350975,2.3295820336,1.6781225015,0,0,1,0
112.1644718701,22.2383552226,0.2063877818,0.6386292082,3.9867331117,1.0335458714,0,0,1,0
134.059843073,22.3706894832,0.4774720387,0.6701081192,0.0261016417,1.5373791904,0,1,0,0
176.1177607909,5.8356633273,0.2200512459,0.6185351956,1.7890918726,1.0553497892,0,1,0,0
71.6869565359,22.3814600189,0.0852845122,0.8198876008,0.218738483,1.9308328642,0,1,0,0
50.8023483041,23.7059701545,0.5418303919,0.5698602835,0.3845034069,1.7075354377,0,0,1,0
119.4031747532,25.1623986526,0.1077871895,0.9797971025,1.5406505111,1.087574563,0,1,0,0
145.0774728103,27.8654113629,0.1251911479,0.8326364181,0.3147943068,1.6741976229,0,1,0,0
70.0203318923,25.1464426334,0.5938419586,0.6886938125,1.7790235928,1.7416378186,0,1,0,0
95.3960510955,21.5592964978,0.0949698304,0.8440588296,0.5127522912,1.5193976853,0,1,0,0
134.7548787464,21.7420993116,0.5768294821,0.8013349805,2.2379010378,1.613845945,1,1,0,0
63.157646258,14.78842749,0.4279930377,0.8297116234,2.4988026776,1.7879309384,0,1,0,0
176.0600497234,21.2007914333,0.2032499425,0.7349892173,3.431668289,1.3244382286,0,0,1,0
100.132300589,5.6435602437,0.2046287237,0.9016522868,3.589193983,1.9326410626,0,0,1,0
144.8708303617,12.2073951139,0.3830730424,0.6434078736,1.174529567,1.3419344936,0,0,1,0
188.6327652264,5.6097748278,0.3488549369,0.7744662622,0.8772816048,1.6035812471,0,1,0,0
190.0927007874,10.085325055,0.0881364983,0.9279114536,2.7236688505,1.2634734457,0,0,1,0
55.6730204828,8.0763030898,0.5918099538,0.6576083687,0.4612043614,1.9907125586,0,0,1,0
87.1425630762,17.6614094259,0.5066414059,0.6196116068,1.6608550267,1.1033949366,0,0,1,0
114.7262179771,10.7479592715,0.3095675271,0.6267468766,3.7621492044,1.0703681079,0,0,1,0
144.6551263568,28.8309294695,0.3245917413,0.8576335413,2.226929231,1.8567299465,0,0,1,0
191.6142178896,13.3986538345,0.3364166888,0.5475282684,0.8018761911,1.813615726,0,1,0,0
55.3649364522,18.2056651932,0.3971270328,0.603734719,3.6234007684,1.3830693697,0,1,0,0
180.3648603087,19.2079787769,0.2637046683,0.533620317,1.8587578738,1.8424569861,0,0,1,0
84.2707363876,26.6606850725,0.0199939197,0.9563936927,0.4734489114,1.6979904715,0,1,0,0
168.5389855913,12.3938208655,0.2973923525,0.7105594522,1.6420911374,1.6614478166,0,0,1,0
182.2854927145,15.2347282796,0.1739284077,0.5072575473,2.2993561514,1.3163754074,0,0,1,0
195.971706714,9.8429262694,0.2074971422,0.6789205793,0.0338059842,1.7764868813,0,1,0,0
162.3736734765,13.2193571873,0.3665160501,0.9356323426,0.0617897109,1.3870500119,0,1,0,0
147.0833425097,6.1192097172,0.0324285764,0.7286152098,2.1984892044,1.5641947918,0,1,0,0
124.1236405328,23.2968313266,0.2302747535,0.9724835318,1.9272137702,1.1504954981,0,1,0,0
125.5355111605,25.0410647458,0.2649204062,0.7453067879,3.3950703411,1.9826800487,0,0,1,0
109.8664025862,15.3859754065,0.2447775613,0.6622770549,3.1267483911,1.8031330889,1,0,1,0
56.6218343131,29.8023046757,0.0782110078,0.8980342627,1.5791012671,1.805675379,0,0,1,0
150.3775478299,23.3110364783,0.2593279126,0.839862898,2.4361157788,1.6805830929,0,0,1,0
68.1897340039,7.8440489701,0.2465763648,0.8239185193,2.848287969,1.0375523201,0,1,0,0
97.40070843,12.8527454772,0.3800784715,0.5529001797,2.5141761235,1.1688336067,0,1,0,0
173.2702188881,24.231263981,0.3580337941,0.6686010176,1.0500344171,1.1131359377,0,0,1,0
102.7068450137,29.9555612652,0.533305507,0.5241622044,2.2530233753,1.9012592078,0,1,0,0
74.588039307,14.5352202476,0.0845211624,0.8124718852,2.915482038,1.6635020694,0,0,1,0
101.859537829,9.2849578081,0.0473883596,0.8466487343,3.1388936607,1.5298090571,0,1,0,0
150.4022526144,25.7893481478,0.0901863735,0.519295781,3.5155245837,1.2612451325,0,0,1,0
197.285798343,27.4474526194,0.0771094011,0.5130791712,2.7533230493,1.4203353892,0,0,1,0
184.2650043599,29.5663102873,0.3822285321,0.5808188469,3.62339756,1.9148578059,0,0,1,0
102.8024873753,15.2702250252,0.0110229927,0.6352608901,3.218903935,1.2110066917,0,0,1,0
153.2439497641,10.4930687528,0.2632030181,0.8910009128,3.1358100724,1.2976737156,0,0,1,0
148.964546068,8.4245555577,0.4121198962,0.9566498558,2.4343326186,1.1168041077,0,1,0,0
90.9739430555,10.2379806078,0.2731972499,0.9542187739,0.417921267,1.3034962318,0,1,0,0
101.801596689,29.7764127185,0.0611715297,0.7023225142,0.2497901248,1.2573654584,0,1,0,0
154.0264755569,5.9927801893,0.5036448226,0.7240854235,2.5467716574,1.5221264934,0,0,1,0
110.2312607008,12.5122189658,0.4819580404,0.6360012869,2.8917736976,1.4978691805,0,1,0,0
176.2713063543,25.0338014568,0.2463028928,0.6150422459,1.6243285302,1.0106722878,0,0,1,0
166.4836207678,25.541233347,0.0356880979,0.8054537611,1.5128271355,1.1092794454,0,0,1,0
169.1576337639,7.4742155852,0.162828837,0.927554711,1.3858771483,1.0527566148,0,1,0,0
118.5408274847,28.5539479257,0.5327156098,0.5511321405,2.9765067429,1.707522819,0,0,1,0
54.6762363668,26.7549172623,0.0831915175,0.5636559394,0.7026891919,1.9116386897,0,1,0,0
147.8727092609,24.3450187142,0.2150175214,0.5915991226,2.5710946465,1.5518287335,0,1,0,0
144.7662265479,11.4279626,0.5691924485,0.5848792491,3.8626126991,1.009846825,0,0,1,0
85.7127819211,25.5069214942,0.1255930896,0.6204390319,0.5195952181,1.7327234154,0,0,1,0
152.881441263,25.8317820509,0.1499753887,0.8047642549,2.3407791416,1.931025993,0,0,1,0
192.7163958331,14.0366332125,0.4666082258,0.8694006916,3.5718583668,1.6607273931,0,1,0,0
192.590955737,23.2419603412,0.0312275033,0.942122587,3.4507006518,1.2303428321,0,1,0,0
134.1510254622,8.3622526624,0.1921117316,0.9567223492,1.6369019208,1.4407549434,0,1,0,0
137.7135212506,25.4056962966,0.5929572691,0.6944257482,0.1896625446,1.9106430158,0,1,0,0
194.3451123668,15.6978672547,0.1184841502,0.8133293195,2.7390926331,1.3052145301,0,1,0,0
196.0613873058,21.5840652739,0.2449425116,0.6402316121,2.924411932,1.8268071128,0,1,0,0
139.2430233171,24.8473340441,0.5936043827,0.8395791729,3.9398012654,1.283296528,0,1,0,0
50.0364401652,8.1734014419,0.5601692267,0.9336773196,0.9344361281,1.5671287075,0,0,1,0
134.1726720008,16.8824268456,0.4743617789,0.5667715448,1.2423080622,1.9638176612,0,0,1,0
130.8471311675,12.1969875834,0.0721625779,0.8517641701,2.5794241737,1.5511413362,0,1,0,0
156.3021257768,7.8609540879,0.1832596597,0.8906284769,1.4636777417,1.5342204099,0,0,1,0
173.5702624881,7.578669022,0.5658124258,0.8975364406,0.7250010222,1.8699295624,0,1,0,0
68.9292636539,21.9473729624,0.3432327835,0.7400450711,1.9656290537,1.4809416081,0,0,1,0
106.4467725433,14.0797280929,0.0313612005,0.8427693103,1.7448576685,1.619348249,0,0,1,0
147.6299592881,9.9722925735,0.1441873862,0.8296751515,3.6389073517,1.2360079303,0,0,1,0
159.5771981039,6.008130993,0.0568610826,0.503394087,0.6117727459,1.2238180861,0,0,1,0
101.0661620149,29.7746542374,0.3141249563,0.6023569738,1.3392733789,1.3648180963,0,1,0,0
181.0087186864,14.8747567637,0.201005142,0.6036412613,1.5111872956,1.7577349445,0,1,0,0
137.3601447302,22.2249996247,0.3402073953,0.8417962126,0.0113686147,1.9369492539,0,0,1,0
106.5877978574,21.60185303,0.1530523335,0.563516788,0.2341464003,1.8749394056,0,1,0,0
171.6242170043,29.52465757,0.5559286685,0.9490619174,2.9264173621,1.5065499999,0,1,0,0
134.4245355822,12.8341923614,0.1770653161,0.8667009247,3.4851079525,1.1631146751,0,1,0,0
87.3805655887,13.5466400441,0.1009562666,0.7908256663,3.9018020965,1.5893316449,0,0,1,0
128.7711277654,10.0748389798,0.2711214268,0.898473752,2.3617044124,1.4427649569,0,1,0,0
87.9879225449,27.7308094115,0.0610527171,0.5245763144,0.0212566766,1.6773418461,0,1,0,0
53.6640324411,15.2936916898,0.1997701482,0.8347060321,0.8645432492,1.0405959853,0,0,1,0
108.6129476851,24.7712419408,0.4818036183,0.8580743894,0.8169544823,1.4128393978,0,1,0,0
178.9781735503,11.2953675502,0.5886176935,0.8068539848,3.1741496089,1.4976879595,0,1,0,0
121.403106032,27.5376404863,0.0208439685,0.6599397883,2.386631568,1.3650939202,0,1,0,0
141.7242279079,22.4007851747,0.2054851315,0.5539812241,0.278583471,1.8857019135,0,1,0,0
147.3843169311,9.0886421706,0.020189834,0.5705548242,2.4351918407,1.3355572017,0,1,0,0
196.4030236287,26.8388894057,0.1976268402,0.7938977025,3.3891869821,1.9033011274,0,1,0,0
150.8418244211,27.4382155594,0.2682963027,0.7184774305,3.1381460747,1.1893608758,0,1,0,0
165.6984714825,26.0359939989,0.3706167517,0.8222115848,0.1133498015,1.0202803149,0,0,1,0
121.9123697941,17.8425966406,0.1441575507,0.5623487236,2.3448326648,1.1786288768,0,1,0,0
100.6621995102,15.4612374294,0.3051233349,0.7383769378,1.0826984239,1.8602532864,0,0,1,0
191.8676969361,28.2464625125,0.2288492063,0.5393310292,0.6874948102,1.4949827947,0,0,1,0
69.639687819,22.405535903,0.123644268,0.7206148345,0.2600031558,1.6725224042,0,0,1,0
155.6388611754,18.9655584217,0.5421707219,0.555497407,0.7084858304,1.8030756423,0,0,1,0
114.7707651179,24.6452121061,0.2774740902,0.9704828939,1.9454884033,1.6079593508,0,1,0,0
136.3677816334,9.0906000053,0.0749518864,0.5133383813,0.0497023752,1.752986193,0,0,1,0
171.6743905819,5.8206374705,0.2807156776,0.8233105668,3.3201307345,1.8341386605,0,0,1,0
123.4556047787,24.0642778198,0.5000265747,0.6740134816,3.5686116675,1.0516856799,0,0,1,0
73.780423775,25.3173260844,0.0795623944,0.6166981347,1.8134824224,1.7039134261,0,0,1,0
147.6204035215,29.1965587791,0.5177826164,0.7244158466,0.2514299499,1.4370337254,0,0,1,0
109.5334089634,23.5886067409,0.3484422839,0.6940665405,0.6830411338,1.5002314789,0,0,1,0
74.0904719644,13.5171355894,0.1943875648,0.7935664008,0.2667292015,1.2579395068,0,0,1,0
123.7271338748,29.3881832255,0.1999450443,0.7975231725,0.3607828008,1.766705238,0,0,1,0
195.4335312835,23.6563586287,0.1053600838,0.5322679419,2.3106457469,1.4499127811,0,1,0,0
178.7560069642,28.9208916886,0.2994217037,0.9657675246,2.33333164,1.3563666378,0,1,0,0
174.8748051479,26.2694622583,0.254358321,0.5332365651,0.0063385779,1.448485228,0,0,1,0
197.0972329346,13.7568092667,0.2713097636,0.5667577757,0.1918309297,1.3181874795,0,1,0,0
74.8980832406,23.6473066266,0.2269643362,0.7365863258,2.5215909251,1.0115260141,0,1,0,0
69.5511085354,12.7317027875,0.0701272564,0.9929292202,1.2345305941,1.03037958,0,0,1,0
156.9130632144,6.1564547315,0.1597474196,0.7486012018,1.6797547414,1.4500952686,0,0,1,0
53.3201676544,21.0177556182,0.2483556348,0.6350292331,0.8273484425,1.5429263891,0,0,1,0
89.0094122063,19.692253189,0.1567970376,0.9924789848,1.2389127349,1.7856666019,0,0,1,0
151.0275180226,7.8752734207,0.4168924379,0.7207736444,3.7799391422,1.7389458466,0,1,0,0
79.6736643262,26.0843330169,0.1222656205,0.871449407,2.7424122662,1.2703832353,0,1,0,0
170.531266524,29.8901050451,0.1515978013,0.7183885847,2.0807229463,1.9640541301,0,1,0,0
64.3361671494,5.5637305383,0.0334497591,0.5262028432,3.6312634311,1.7049111327,0,0,1,0
62.7800716339,21.2523112785,0.3921938858,0.9781105868,0.0120834854,1.1104094977,0,0,1,0
112.9270564006,12.9125444816,0.0213492875,0.5683677014,3.0561472927,1.2315829913,0,0,1,0
77.182706542,25.2575824781,0.081022882,0.7343258185,3.7543129583,1.2875500394,0,0,1,0
99.9630697008,15.6636424653,0.0835780136,0.5111362275,3.4764864571,1.3093242244,0,0,1,0
92.0953369815,29.3057427304,0.0920188964,0.8666639544,0.0016411578,1.3601621532,1,0,1,0
195.2311891555,28.0732519525,0.5304451778,0.7260442552,3.4287718143,1.31931688,1,0,1,0
87.8303603239,28.8979699991,0.553979705,0.7286583049,3.3847754646,1.4891340317,0,0,1,0
169.0764939302,21.5340098415,0.0646753484,0.7437908017,2.7905855311,1.7813562184,0,0,1,0
152.0069084561,20.8789247216,0.5457332571,0.5090160049,2.2281903448,1.5769673105,0,0,1,0
72.8261902823,9.4160757468,0.1712168316,0.9779350216,2.9364343249,1.5858521224,0,0,1,0
151.1288174923,25.1065288595,0.3954933268,0.6990274203,2.0545335357,1.8025645343,0,1,0,0
176.8562872575,7.8879475027,0.581616747,0.9798130769,1.429878582,1.4131944788,0,0,1,0
110.8429085383,21.9887959143,0.0402562396,0.7968528915,3.0881271439,1.6641527651,0,0,1,0
112.908174728,29.1352674842,0.4103058184,0.8960222955,1.1709661943,1.919038277,0,0,1,0
184.9864315032,16.2040218342,0.164647579,0.6965852173,1.5510573141,1.1986506527,0,1,0,0
92.1064613697,29.9829067047,0.1608069003,0.6644009023,2.6373125119,1.0615430341,0,0,1,0
90.4960455283,24.2105267779,0.5310091947,0.610763576,1.854191357,1.1378949424,0,0,1,0
166.3965274723,24.9385619747,0.3227517158,0.6548409792,0.580130935,1.4028900311,0,1,0,0
186.0864750916,23.5078257711,0.3257048246,0.7648222635,1.3910803904,1.4027116497,1,1,0,0
50.2033286747,17.4272327338,0.4516853967,0.9116343266,3.5175879732,1.4080200913,0,0,1,0
153.1197206075,11.2466866314,0.384150549,0.9387446209,1.6725263992,1.4235405772,0,0,1,0
135.7454926961,27.5719161766,0.2366907788,0.9905655979,3.0361121922,1.0149985004,0,0,1,0
74.1650034885,29.9003195846,0.10799977,0.7512738034,3.3936709057,1.8341115833,0,1,0,0
169.9644114193,13.6365287867,0.1557663751,0.7152467917,1.8689653776,1.2214935489,0,1,0,0
55.2198799803,15.2312393446,0.1735158912,0.9044888748,3.2014567538,1.5048748151,0,1,0,0
183.0659768778,13.9536195299,0.22718543,0.7090653415,2.1865025838,1.5361922793,0,0,1,0
117.3722304098,16.0030192746,0.0546824035,0.8593018703,0.8549467519,1.7679667578,0,0,1,0
194.1092132342,17.4887290567,0.0672591062,0.7203829007,1.9158822458,1.2035355225,0,1,0,0
73.3627434298,27.0105475718,0.2602342217,0.7060468048,0.1424486011,1.9311204519,0,1,0,0
194.1531403648,5.3269133544,0.1030205019,0.8268822515,0.1018907669,1.9471706168,0,0,1,0
70.3899121051,17.4412388626,0.1285057516,0.5300365842,1.3020133525,1.5939406209,0,1,0,0
72.2602544729,14.9710352987,0.5426408619,0.9994496435,3.9488578193,1.6062166422,0,1,0,0
100.5382869615,19.6371484579,0.1893921762,0.5434697803,0.8918000342,1.5237584966,0,1,0,0
53.672039872,24.7675725937,0.0071386993,0.6465779711,0.0236962618,1.962870494,0,1,0,0
138.420620464,16.7793139845,0.3440409755,0.9639503149,3.3135125824,1.7844081166,0,1,0,0
147.2220114573,23.7051779599,0.5435841981,0.9317732658,2.696233811,1.7235807004,0,0,1,0
170.8955193006,12.237446628,0.3984754436,0.7132959505,3.5564774229,1.0638663733,0,1,0,0
54.7430057356,11.4625141925,0.5403996505,0.9118296255,2.7309091912,1.2200662548,0,1,0,0
108.2796722009,26.6431809277,0.4346534042,0.7019055026,0.8589780096,1.6573188252,0,1,0,0
113.7018518628,8.8240467651,0.4838416915,0.7551235499,3.9097001668,1.9820773786,0,0,1,0
108.6638366222,6.9995620699,0.0538954515,0.7953768607,2.397454207,1.282155584,0,0,1,0
84.98775369,23.3518382751,0.018465107,0.808731374,3.0426453681,1.1235724906,0,0,1,0
65.1542369737,20.2427048884,0.1178895914,0.6257150761,0.6942885766,1.3612663884,0,0,1,0
82.0044602049,14.6262669801,0.4437647814,0.7088195029,2.9466075009,1.6713680089,0,1,0,0
128.4737224726,27.4659732075,0.0986356106,0.902054623,3.1678440579,1.2610286653,0,0,1,0
130.7101326102,27.6904096556,0.5078611058,0.74522323,0.1482079748,1.947732804,0,1,0,0
68.9555212921,29.3423033713,0.1383831841,0.8864369682,1.3558797047,1.8119814907,0,1,0,0
97.9282177711,9.0888759603,0.2615090157,0.7261372561,0.0644328742,1.7322379141,0,1,0,0
63.1659371185,21.7045165489,0.5374872608,0.5288940985,0.5626133569,1.3563864785,0,1,0,0
98.5231642465,5.5786692979,0.3002001934,0.7418045034,0.6313229047,1.763615299,0,0,1,0
88.7396536831,17.0196542045,0.5952095816,0.8433252117,3.3654270852,1.2187943516,0,1,0,0
128.2902446097,8.8835825628,0.399968032,0.802671814,0.3483281984,1.3462660508,0,1,0,0
148.1931790273,22.7328573701,0.3517094125,0.6786209841,2.3082133669,1.2368129275,1,0,1,0
144.0975617537,12.5372103839,0.5808125767,0.8514737743,0.5468891055,1.6502969741,0,1,0,0
99.3508594493,14.7863567699,0.1572677832,0.6715220029,1.6428016023,1.0082652979,0,0,1,0
166.9940690811,21.6659018103,0.185271395,0.6462209023,3.1930919862,1.0491585236,0,0,1,0
136.0249377403,26.3407482132,0.1451566369,0.9381461743,0.0761736371,1.1854118178,0,1,0,0
126.8027190013,29.8060478715,0.391568041,0.5306493972,2.1023174962,1.0289967443,0,0,1,0
153.4731606993,17.0459313394,0.0746071905,0.6071359047,0.2579627218,1.1047625365,0,1,0,0
118.134173571,10.9691473501,0.5013388791,0.8919597924,3.2967199985,1.6952296557,0,0,1,0
112.6998825381,19.1389370807,0.3894483612,0.6751183072,3.6683940207,1.2242583832,0,0,1,0
64.7652063567,27.9201644519,0.3361031373,0.5769129623,3.1737463275,1.373566286,0,0,1,0
82.1450108484,19.6280415232,0.2657484588,0.5170877945,1.278608249,1.3562113173,0,1,0,0
51.0909211541,6.5228056718,0.2573034092,0.6996630732,0.7388556383,1.8317853002,0,1,0,0
197.0706196675,17.3461753685,0.005820213,0.5700224061,1.2883223013,1.9422337195,0,1,0,0
129.0838967376,13.1264410848,0.0948759418,0.6692633174,0.0820464121,1.6067195798,0,1,0,0
144.0175725578,20.9500808804,0.3772328322,0.7768641157,3.9456560739,1.1957077516,0,1,0,0
54.1774666374,25.125372003,0.0117135424,0.9153448026,0.5764158521,1.8291817799,0,0,1,0
116.5675368924,19.2713256386,0.3162425631,0.5191013919,2.4608595864,1.5022748646,0,1,0,0
158.2233759698,5.1482053834,0.3554644532,0.9237030675,1.4275995487,1.3937191697,0,0,1,0
84.1132593085,9.2831136114,0.4005610281,0.8047226487,2.5742084919,1.0628926225,0,1,0,0
152.9879753172,14.1614230188,0.4534747457,0.9821917094,0.4581811983,1.9292609752,0,1,0,0
95.5179824674,26.5983951865,0.4689138777,0.9654038362,0.9830012487,1.2780487483,0,1,0,0
109.78489424,9.2532581846,0.4571323673,0.8867370089,3.5004839695,1.6449063239,0,1,0,0
177.7226673971,20.2298847848,0.5119037872,0.6322985559,2.0780074191,1.6545661912,1,0,1,0
193.1140872353,24.3790232132,0.4821810883,0.7658003745,0.7471232286,1.0667502549,0,1,0,0
67.4668286127,19.9118644386,0.1649875152,0.5398225645,1.7184109738,1.6938453863,0,0,1,0
146.8098011469,22.1843116439,0.2235164717,0.6312039113,3.0388853147,1.6374453787,0,1,0,0
133.0141551181,5.2847417022,0.4179043101,0.6880208956,3.7704388406,1.5125826268,0,1,0,0
118.7986939239,21.0579912744,0.407886535,0.7793647218,2.4997691004,1.5149294954,0,0,1,0
74.805563827,29.4428203206,0.064754733,0.9659720698,3.6543120456,1.2507983351,0,0,1,0
153.4552463547,26.303693695,0.335511528,0.7660663698,1.6092381352,1.4981296742,0,0,1,0
136.9304553725,12.1665145322,0.2201746991,0.5419489803,0.2091054891,1.0901136329,0,0,1,0
165.5722179679,20.4204221094,0.3591823073,0.6462702142,2.7355734191,1.8715456807,0,0,1,0
122.7488426866,12.6394114832,0.3105833614,0.6909790095,2.2572042587,1.3680856377,0,1,0,0
68.7617340224,6.0374826096,0.1689057725,0.6221168502,2.2414078961,1.4542707244,0,0,1,0
157.9337619898,7.686330411,0.5076715113,0.8678589934,0.8468671138,1.1382653439,0,1,0,0
114.4605513395,15.6207684161,0.2502319222,0.831899196,1.9593122422,1.5713200154,0,0,1,0
192.9686918762,17.9184011235,0.4914643957,0.7735638213,0.1631400537,1.9971702514,0,1,0,0
93.8913341059,13.944623146,0.5649799089,0.855564759,1.1825533271,1.9224988963,0,0,1,0
177.8999229653,24.3720858063,0.2356410685,0.7521903521,1.8573269792,1.2761186324,0,1,0,0
189.5549986852,14.1159997753,0.5145962382,0.6331167473,2.0581077463,1.5171503623,0,0,1,0
105.499832894,23.519496679,0.4705123075,0.8816425951,2.8904468993,1.7054895486,0,0,1,0
161.8796357548,24.8670143878,0.4486460556,0.720558082,2.9344873172,1.399040452,0,0,1,0
196.9871649174,10.6470353233,0.3672951954,0.7164865249,0.2840982706,1.601410722,0,1,0,0
181.0732731743,7.9956189677,0.2706535725,0.9554394524,3.2572039347,1.3781963495,0,1,0,0
136.460832718,24.8000781533,0.1945881983,0.8580822691,0.5416753993,1.9305292677,0,1,0,0
169.951762048,15.8200390307,0.2958460259,0.6328047288,2.8174118259,1.5400291923,0,1,0,0
119.1550352147,13.1472535848,0.2853930186,0.8014037661,3.9439662887,1.550613298,0,1,0,0
